Row ID,Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Log_Sales
7330,2015-03-18,2015-03-24,Standard Class,Home Office,United States,Burbank,California,West,Office Supplies,Storage,1856.19,7.526819871681561
2697,2015-03-18,2015-03-23,Standard Class,Home Office,United States,Jacksonville,Florida,South,Technology,Machines,821.3,6.71210529197685
2703,2015-03-18,2015-03-23,Standard Class,Home Office,United States,Jacksonville,Florida,South,Furniture,Furnishings,122.352,4.815042056869052
2699,2015-03-18,2015-03-23,Standard Class,Home Office,United States,Jacksonville,Florida,South,Office Supplies,Paper,21.376,3.1079889558996587
6152,2015-03-18,2015-03-21,Second Class,Home Office,United States,San Francisco,California,West,Furniture,Bookcases,1198.33,7.089518346516661
2698,2015-03-18,2015-03-23,Standard Class,Home Office,United States,Jacksonville,Florida,South,Technology,Machines,22638.48,10.027450563855465
6166,2015-03-19,2015-03-21,First Class,Corporate,United States,Lakeland,Florida,South,Furniture,Furnishings,20.016,3.0452840523832387
6163,2015-03-19,2015-03-21,First Class,Corporate,United States,Lakeland,Florida,South,Office Supplies,Storage,26.16,3.3017453026904953
6167,2015-03-19,2015-03-21,First Class,Corporate,United States,Lakeland,Florida,South,Technology,Accessories,170.24,5.1430660812767455
6161,2015-03-19,2015-03-21,First Class,Corporate,United States,Lakeland,Florida,South,Technology,Phones,323.976,5.78375133344913
6164,2015-03-19,2015-03-21,First Class,Corporate,United States,Lakeland,Florida,South,Office Supplies,Binders,33.57,3.5429862539335333
6165,2015-03-19,2015-03-21,First Class,Corporate,United States,Lakeland,Florida,South,Furniture,Furnishings,4.992,1.7904252462149184
6162,2015-03-19,2015-03-21,First Class,Corporate,United States,Lakeland,Florida,South,Office Supplies,Labels,11.808,2.5500699756944134
8345,2015-03-21,2015-03-25,Standard Class,Consumer,United States,Knoxville,Tennessee,South,Furniture,Furnishings,32.952,3.5249477624315726
196,2015-03-21,2015-03-25,Standard Class,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,7.408,2.1291836335746503
7588,2015-03-21,2015-03-25,Standard Class,Corporate,United States,Springfield,Virginia,South,Office Supplies,Binders,122.94,4.819797577533961
5461,2015-03-21,2015-03-25,Standard Class,Corporate,United States,Asheville,North Carolina,South,Office Supplies,Storage,16.272,2.8490866932125063
7587,2015-03-21,2015-03-25,Standard Class,Corporate,United States,Springfield,Virginia,South,Office Supplies,Art,9.32,2.334083760053417
7585,2015-03-21,2015-03-25,Standard Class,Corporate,United States,Springfield,Virginia,South,Office Supplies,Labels,14.4,2.7343675094195836
7584,2015-03-21,2015-03-25,Standard Class,Corporate,United States,Springfield,Virginia,South,Technology,Phones,3499.93,8.160783926467431
8344,2015-03-21,2015-03-25,Standard Class,Consumer,United States,Knoxville,Tennessee,South,Office Supplies,Labels,59.2,4.097672352314776
8346,2015-03-21,2015-03-25,Standard Class,Consumer,United States,Knoxville,Tennessee,South,Furniture,Chairs,218.376,5.390787152614299
197,2015-03-21,2015-03-25,Standard Class,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,6.048,1.9527438886338784
7586,2015-03-21,2015-03-25,Standard Class,Corporate,United States,Springfield,Virginia,South,Office Supplies,Paper,122.97,4.8200396008500555
2871,2015-03-22,2015-03-26,Standard Class,Corporate,United States,Tucson,Arizona,West,Office Supplies,Paper,74.352,4.322170467520516
2872,2015-03-22,2015-03-26,Standard Class,Corporate,United States,Tucson,Arizona,West,Furniture,Chairs,314.352,5.753689475249054
1769,2015-03-22,2015-03-26,Standard Class,Consumer,United States,Greensboro,North Carolina,South,Office Supplies,Binders,51.465,3.9601462806098744
1768,2015-03-22,2015-03-26,Standard Class,Consumer,United States,Greensboro,North Carolina,South,Office Supplies,Binders,7.644,2.1568654386446395
4341,2015-03-22,2015-03-22,Same Day,Consumer,United States,Portage,Indiana,Central,Office Supplies,Art,16.28,2.8495497633759097
6591,2015-03-23,2015-03-26,First Class,Consumer,United States,Delray Beach,Florida,South,Office Supplies,Labels,9.912,2.3898631011011062
3556,2015-03-23,2015-03-26,Second Class,Consumer,United States,Los Angeles,California,West,Technology,Phones,604.752,6.406470661383302
3555,2015-03-23,2015-03-26,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,330.4,5.803326104992462
7802,2015-03-24,2015-03-29,Second Class,Consumer,United States,Fresno,California,West,Furniture,Furnishings,40.48,3.7252113833613265
4480,2015-03-24,2015-03-28,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,24.9,3.254242968705492
9309,2015-03-25,2015-03-30,Standard Class,Consumer,United States,San Francisco,California,West,Technology,Accessories,45.48,3.8390221125436557
9308,2015-03-25,2015-03-30,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Art,14.88,2.7650604558189897
2433,2015-03-25,2015-04-01,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,366.786,5.907501247280455
9307,2015-03-25,2015-03-30,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Art,6.56,2.0228711901914416
9310,2015-03-25,2015-03-30,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Art,25.44,3.2748780149834857
9660,2015-03-26,2015-03-30,Second Class,Consumer,United States,Pomona,California,West,Office Supplies,Labels,18.75,2.9831534913471307
4245,2015-03-26,2015-03-30,Standard Class,Corporate,United States,Los Angeles,California,West,Technology,Accessories,66.3,4.209160236650682
9054,2015-03-26,2015-03-31,Second Class,Corporate,United States,San Francisco,California,West,Technology,Phones,28.784,3.3939713365704156
9052,2015-03-26,2015-03-31,Second Class,Corporate,United States,San Francisco,California,West,Office Supplies,Art,3.36,1.4724720573609429
9053,2015-03-26,2015-03-31,Second Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,27.936,3.365086494649797
7840,2015-03-28,2015-04-02,Standard Class,Consumer,United States,Des Moines,Iowa,Central,Office Supplies,Envelopes,6.12,1.9629077254238845
7841,2015-03-28,2015-04-02,Standard Class,Consumer,United States,Des Moines,Iowa,Central,Furniture,Tables,1184.72,7.078105463994872
8464,2015-03-28,2015-04-01,Standard Class,Home Office,United States,Albuquerque,New Mexico,West,Technology,Phones,302.376,5.714972960291848
7306,2015-03-29,2015-04-02,Standard Class,Consumer,United States,Plano,Texas,Central,Furniture,Tables,890.841,6.7932878655703135
5284,2015-03-30,2015-04-04,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Storage,15.84,2.8237570088141806
8431,2015-03-30,2015-04-05,Standard Class,Consumer,United States,Apple Valley,Minnesota,Central,Office Supplies,Storage,129.3,4.869839484130799
7632,2015-03-30,2015-04-01,First Class,Home Office,United States,Brownsville,Texas,Central,Furniture,Chairs,127.302,4.854386859964628
5285,2015-03-30,2015-04-04,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Labels,44.4,3.8155121050473024
7631,2015-03-30,2015-04-01,First Class,Home Office,United States,Brownsville,Texas,Central,Technology,Phones,251.944,5.533168120353832
6139,2015-03-30,2015-04-04,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Bookcases,205.666,5.331103963559373
5954,2015-03-30,2015-03-31,First Class,Corporate,United States,New York City,New York,East,Office Supplies,Art,10.5,2.4423470353692043
7630,2015-03-30,2015-04-01,First Class,Home Office,United States,Brownsville,Texas,Central,Office Supplies,Envelopes,335.72,5.819251724462315
2897,2015-03-30,2015-04-03,Standard Class,Consumer,United States,Long Beach,New York,East,Office Supplies,Art,49.65,3.9249392306946924
5049,2015-03-31,2015-04-04,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,8.134,2.2120037147628073
9566,2015-03-31,2015-03-31,Same Day,Consumer,United States,Tampa,Florida,South,Furniture,Chairs,1125.488,7.026860107352179
9567,2015-03-31,2015-03-31,Same Day,Consumer,United States,Tampa,Florida,South,Office Supplies,Binders,12.645,2.6133731541603016
2231,2015-03-31,2015-04-05,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Appliances,52.98,3.9886136075898584
2230,2015-03-31,2015-04-05,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,673.568,6.514072485985107
9568,2015-03-31,2015-03-31,Same Day,Consumer,United States,Tampa,Florida,South,Office Supplies,Art,4.032,1.6158175193981394
5480,2015-03-31,2015-04-04,Standard Class,Corporate,United States,Miami,Florida,South,Office Supplies,Binders,1.869,1.0539635369992277
4712,2015-03-31,2015-03-31,Same Day,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,0.852,0.6162661362239876
5050,2015-03-31,2015-04-04,Standard Class,Consumer,United States,Chicago,Illinois,Central,Technology,Accessories,79.984,4.394251604296451
1373,2015-04-01,2015-04-06,Second Class,Consumer,United States,Vallejo,California,West,Office Supplies,Labels,29.6,3.4210000089583352
7954,2015-04-01,2015-04-06,Standard Class,Corporate,United States,Revere,Massachusetts,East,Office Supplies,Storage,66.96,4.2189192968037315
7955,2015-04-01,2015-04-06,Standard Class,Corporate,United States,Revere,Massachusetts,East,Office Supplies,Binders,6.24,1.979621206397625
1374,2015-04-01,2015-04-06,Second Class,Consumer,United States,Vallejo,California,West,Office Supplies,Binders,17.088,2.895248734975669
8828,2015-04-02,2015-04-06,Second Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,33.488,3.5406114374448334
5683,2015-04-02,2015-04-08,Standard Class,Consumer,United States,Athens,Georgia,South,Office Supplies,Paper,15.84,2.8237570088141806
5684,2015-04-02,2015-04-08,Standard Class,Consumer,United States,Athens,Georgia,South,Technology,Phones,1049.93,6.957430765423843
8920,2015-04-02,2015-04-08,Standard Class,Corporate,United States,Virginia Beach,Virginia,South,Furniture,Furnishings,177.68,5.185596496483918
5685,2015-04-02,2015-04-08,Standard Class,Consumer,United States,Athens,Georgia,South,Office Supplies,Appliances,154.9,5.049214776063731
8827,2015-04-02,2015-04-06,Second Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,26.72,3.3221541743217022
5123,2015-04-04,2015-04-08,Standard Class,Corporate,United States,Lafayette,Louisiana,South,Office Supplies,Paper,19.44,3.017493765335504
5124,2015-04-04,2015-04-08,Standard Class,Corporate,United States,Lafayette,Louisiana,South,Office Supplies,Paper,12.96,2.6361960973342264
4845,2015-04-04,2015-04-05,First Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,7.184,2.1021810286493254
5122,2015-04-04,2015-04-08,Standard Class,Corporate,United States,Lafayette,Louisiana,South,Technology,Accessories,99.98,4.6149224774307696
5121,2015-04-04,2015-04-08,Standard Class,Corporate,United States,Lafayette,Louisiana,South,Office Supplies,Storage,232.55,5.453396186948117
3956,2015-04-04,2015-04-09,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Art,79.36,4.386516539946734
1561,2015-04-04,2015-04-09,Standard Class,Home Office,United States,San Francisco,California,West,Office Supplies,Labels,18.9,2.990719731730447
3955,2015-04-04,2015-04-09,Standard Class,Consumer,United States,Detroit,Michigan,Central,Furniture,Furnishings,5.47,1.8671761085128091
9510,2015-04-05,2015-04-07,Second Class,Consumer,United States,Dearborn Heights,Michigan,Central,Office Supplies,Storage,689.82,6.5378792977932045
3279,2015-04-05,2015-04-09,Second Class,Corporate,United States,Alexandria,Virginia,South,Office Supplies,Paper,12.96,2.6361960973342264
9508,2015-04-05,2015-04-07,Second Class,Consumer,United States,Dearborn Heights,Michigan,Central,Office Supplies,Binders,40.2,3.7184382563554808
711,2015-04-05,2015-04-07,First Class,Home Office,United States,New York City,New York,East,Office Supplies,Paper,55.48,4.033886593184986
3278,2015-04-05,2015-04-09,Second Class,Corporate,United States,Alexandria,Virginia,South,Technology,Phones,28.99,3.4008639927609177
9507,2015-04-05,2015-04-07,Second Class,Consumer,United States,Dearborn Heights,Michigan,Central,Office Supplies,Art,26.7,3.3214324131932926
3879,2015-04-05,2015-04-07,First Class,Corporate,United States,Decatur,Illinois,Central,Office Supplies,Storage,49.632,3.9245837874730043
3281,2015-04-05,2015-04-09,Second Class,Corporate,United States,Alexandria,Virginia,South,Office Supplies,Supplies,4164.05,8.334483559330806
3280,2015-04-05,2015-04-09,Second Class,Corporate,United States,Alexandria,Virginia,South,Office Supplies,Art,22.96,3.1763857732472487
9509,2015-04-05,2015-04-07,Second Class,Consumer,United States,Dearborn Heights,Michigan,Central,Office Supplies,Art,13.89,2.7006898466959175
3277,2015-04-05,2015-04-09,Second Class,Corporate,United States,Alexandria,Virginia,South,Office Supplies,Art,22.96,3.1763857732472487
3880,2015-04-05,2015-04-07,First Class,Corporate,United States,Decatur,Illinois,Central,Office Supplies,Storage,52.096,3.9721015958436237
1407,2015-04-06,2015-04-08,First Class,Home Office,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,116.784,4.7688524385631075
1405,2015-04-06,2015-04-08,First Class,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,10.304,2.425156645382226
1406,2015-04-06,2015-04-08,First Class,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,154.764,5.04834204126836
6016,2015-04-06,2015-04-12,Standard Class,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,91.96,4.532169293103601
6017,2015-04-06,2015-04-12,Standard Class,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,33.11,3.5295905964305545
6018,2015-04-06,2015-04-12,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,19.44,3.017493765335504
6019,2015-04-06,2015-04-12,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,55.48,4.033886593184986
5037,2015-04-06,2015-04-12,Standard Class,Corporate,United States,Seattle,Washington,West,Technology,Accessories,33.9,3.5524868292083815
869,2015-04-06,2015-04-10,Standard Class,Corporate,United States,Lancaster,Pennsylvania,East,Office Supplies,Binders,44.91,3.826682958261131
8840,2015-04-06,2015-04-10,Second Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,65.568,4.198223981598129
5036,2015-04-06,2015-04-12,Standard Class,Corporate,United States,Seattle,Washington,West,Furniture,Tables,653.55,6.483947976626108
8839,2015-04-06,2015-04-10,Second Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,70.95,4.2759714333333765
8841,2015-04-06,2015-04-10,Second Class,Corporate,United States,Los Angeles,California,West,Technology,Accessories,299.97,5.707010592007626
3482,2015-04-07,2015-04-10,First Class,Consumer,United States,Mobile,Alabama,South,Furniture,Furnishings,8.96,2.298577071596507
6254,2015-04-07,2015-04-07,Same Day,Home Office,United States,Marietta,Georgia,South,Technology,Phones,200.97,5.308119171520297
6253,2015-04-07,2015-04-07,Same Day,Home Office,United States,Marietta,Georgia,South,Office Supplies,Paper,58.32,4.082946517269732
4177,2015-04-07,2015-04-12,Standard Class,Corporate,United States,Columbia,South Carolina,South,Technology,Phones,629.95,6.4472266200989194
4178,2015-04-07,2015-04-12,Standard Class,Corporate,United States,Columbia,South Carolina,South,Office Supplies,Paper,122.97,4.8200396008500555
7410,2015-04-08,2015-04-12,Standard Class,Consumer,United States,Toledo,Ohio,East,Furniture,Tables,172.11,5.153927230588638
3837,2015-04-08,2015-04-15,Standard Class,Corporate,United States,Glendale,Arizona,West,Office Supplies,Paper,19.008,2.996132193575318
7048,2015-04-08,2015-04-12,Standard Class,Home Office,United States,Concord,California,West,Technology,Accessories,399.96,5.993861671707704
